Data S1. Processed proteomic data for M. capitata colony MC289 (n=2 per treatment/time point). Normalized abundance values and peptide statistics are shown for each protein identified. 																																	
Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Contaminant	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Razor Peptides	MC-289_T1-Amb_1603	MC-289_T1-Amb_1609	MC-289_T1-HiT_2878	MC-289_T1-HiT_2023	MC-289_T3-Amb_1595	MC-289_T3-Amb_2741	MC-289_T3-HiT_2183	MC-289_T3-HiT_2058	MC-289_T5-Amb_1721	MC-289_T5-Amb_2874	MC-289_T5-HiT_1341	MC-289_T5-HiT_2998	MC-289_Field_289-1	MC-289_Field_289-2	# Protein Groups	Modifications
FALSE	High	Master Protein	Montipora_capitata_PredGene_g5977	Montipora_capitata_PredGene_g5977	0	FALSE	48.185	8	11	12	11	1673	190.1	6.25	10.02	11	0	175.4	169.6	291	242.1	323.7	290.7	283.2	280.3	204.9	166.2	202.4	260.7	216.4	172.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g54942	Montipora_capitata_PredGene_g54942	0.001	FALSE	4.231	25	2	2	2	76	8.8	8.69	0	2	0	16.4	16.5	27.6	23.3	16	18.3	22.2	28.2	17.3	16.4	23.4	26.8	17.5	19.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g50931	Montipora_capitata_PredGene_g50931	0.001	FALSE	2.858	3	1	1	1	578	65	5.73	0	1	0	44.1	28.4	51.8	57.6	44.5	52	49.4	42	36.7	40.1	31.7	44.2	28.1	29	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g42212	Montipora_capitata_PredGene_g42212	0	FALSE	21.234	26	5	8	5	188	21.1	6.25	4.43	5	0	716.3	552.5	846.6	1117.2	761.3	418.1	833.3	789.4	508.9	298	1690.1	525.7	743.2	613.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g61851	Montipora_capitata_PredGene_g61851	0	FALSE	116.109	42	16	264	1	376	41.8	5.48	307.91	16	0	48.1	39.8	99.9	45.8	28.7	25	40.7	53.8	402	61	36.4	62.6	44.1	41.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g31402	Montipora_capitata_PredGene_g31402	0	FALSE	6.774	3	1	1	1	509	58.6	4.91	3.82	1	0	27.6	27.3	30.6	58.9	39.2	40.3	33.4	60.3	38.7	38.6	38.2	62.3	41.3	30.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g27815	Montipora_capitata_PredGene_g27815	0	FALSE	7.068	15	2	2	2	226	24.9	5.55	0	2	0	159.1	35.4	47.5	283.7	49.3	46.3	61.6	74	60.4	94.3	47.7	60.4	42.3	46.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g58673	Montipora_capitata_PredGene_g58673	0	FALSE	9.382	23	3	4	2	161	18.6	10.39	1.75	3	0	7	9.1	13.1	11.8	8.3	9.6	6.8	12.3	5.1	9.7	11.7	4.8	12	10.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA799_R0	Montipora_capitata_PredGene_adi2mcaRNA799_R0	0	FALSE	12.436	17	5	6	3	2105	232.5	8.43	4.11	5	1	186.7	112.1	95.8	526.8	79.4	63.7	167.2	205	164.4	200.4	154.2	249.4	163.1	123.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA32476_R0	Montipora_capitata_PredGene_adi2mcaRNA32476_R0	0.001	FALSE	3.882	1	2	2	2	1528	172.2	6.93	1.61	2	0	63.3	48	96.3	76.1	90.9	88.6	74.4	70.7	71.2	58	63.1	57.3	76.9	60.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g68025	Montipora_capitata_PredGene_g68025	0	FALSE	44.56	10	9	11	9	1145	125.8	5.96	16.14	9	0	66	67.6	105.8	101.9	105.4	86.9	113.3	137	86.9	72.3	95.3	79.1	89.9	72.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA13842_R0	Montipora_capitata_PredGene_adi2mcaRNA13842_R0	0	FALSE	41.324	27	5	20	5	186	20.2	7.77	4.12	5	0	1228	1225.7	2357.9	1552	940.8	1338.3	1590.2	1203.5	1403.7	1341.1	1174.1	745.7	1152.4	1751.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g9571	Montipora_capitata_PredGene_g9571	0	FALSE	20.152	20	7	9	1	487	55.4	6.55	10.06	7	0	25.5	26	42.2	38.2	27.4	36.6	34	46	35.1	19.5	26.2	33.7	19.6	13.6	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_g61169	Montipora_capitata_PredGene_g61169	0.029	FALSE	1.211	6	1	1	1	207	23.2	8.35	0	1	0	18.7	16.1	20.8	35.5	33.7	26.4	28.2	29.6	19.3	12.7	20.3	86.6	26.6	36.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g35250	Montipora_capitata_PredGene_g35250	0	FALSE	37.084	23	11	14	10	533	60.3	7.9	21.96	11	1	410.7	493.9	746.6	674.2	535.8	581.8	666.8	751.2	420.8	438.5	477.8	606.2	484.3	437.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g56570	Montipora_capitata_PredGene_g56570	0	FALSE	26.633	4	8	8	8	2427	270.1	5.66	10.7	8	0	177.8	165.7	275.4	266	296.2	257.2	284.6	289.4	156.6	173.3	183.4	173	265.7	191.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA28674_R2	Montipora_capitata_PredGene_adi2mcaRNA28674_R2	0	FALSE	9.727	3	2	2	2	1179	129.4	6.65	2.31	2	0	61.2	59	107.8	83.7	94.4	72.4	117.8	129	26.2	53.1	85.7	38.7	66.2	66.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g29410	Montipora_capitata_PredGene_g29410	0	FALSE	11.213	5	5	5	5	762	86.3	5.34	4.12	5	0	259.3	248.6	401.2	401.7	330.4	362.5	324.2	263.7	265.2	261.8	253.7	307	267.2	280.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g67842	Montipora_capitata_PredGene_g67842	0.001	FALSE	3.797	7	1	1	1	154	17.9	9.7	0	1	0	6	5.2	12.3	6.3	7.3	8.7	5.4	6.8	9.1	9.9	12.5	12.1	6	7.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g13414	Montipora_capitata_PredGene_g13414	0	FALSE	20.136	15	6	8	1	433	49.1	5.02	2.09	6	0	12.8	17.5	25.5	22	13	13.7	31.3	28		19.8	28.2	14.7	13.1	14.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g45538	Montipora_capitata_PredGene_g45538	0	FALSE	59.338	20	13	20	13	563	64.4	7.34	21.21	13	0	1001.9	735.2	1330	1398.2	1064.1	1321.1	1457.8	1400.9	1075.4	982.7	1616.4	1134.2	901.8	827.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g12071	Montipora_capitata_PredGene_g12071	0	FALSE	7.862	3	2	2	2	991	111.3	5.82	2.35	2	0	69.8	74.4	100.5	131	108.9	108.5	89.8	109.5	100.6	67.7	100.6	92.4	83.1	79.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g7549	Montipora_capitata_PredGene_g7549	0.006	FALSE	1.926	7	1	1	1	99	11.3	11.66	0	1	0	21.5	26.8	42.2	34.5	32.9	22.2	36.3	34.5	32.3	21.8	29.1	33.7	19.5	28.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA20779_R0	Montipora_capitata_PredGene_adi2mcaRNA20779_R0	0	FALSE	4.833	4	2	2	2	852	94.1	6.81	0	2	0	17.7	17.5	31.8	24.8	23.9	21.9	24.3	22.3	24.7	12.5	17.2	24.4	12.1	23.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g23679	Montipora_capitata_PredGene_g23679	0.001	FALSE	4.548	3	1	1	1	287	32.4	6.54	2.45	1	0	41	30.7	50.5	63.5	55.6	63.6	53.2	45.8	58.2	62.7	57.9	43.5	35.3	38.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g31175	Montipora_capitata_PredGene_g31175	0	FALSE	6.011	2	2	2	2	880	100.1	7.78	4	2	0	119.8	116	193.5	183.1	197.7	176.9	176.4	191.5	115.1	124.8	132.2	150.6	159.4	112.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g41764	Montipora_capitata_PredGene_g41764	0	FALSE	148.58	46	24	65	5	655	71.7	5.44	82.43	24	0	477.1	507.8	769.1	804.5	591.3	620.9	912.4	936.4	559.6	483	842.8	597.8	480.2	424.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g8629	Montipora_capitata_PredGene_g8629	0	FALSE	21.05	13	5	13	5	365	40.7	10.99	0	5	0	265.6	245.1	402	416.3	416	322.1	426.6	473.3	301.6	229.4	421.8	399.3	208.8	208.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g67296	Montipora_capitata_PredGene_g67296	0	FALSE	8.794	6	2	2	2	249	29.4	10.45	0	2	0	51.6	47.9	75.7	84.1	52.9	50.6	96.8	101.5	70.3	58.9	95	70.4	52.9	48.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g17946	Montipora_capitata_PredGene_g17946	0	FALSE	31.129	14	7	8	7	585	65.9	6.92	9.52	7	0	101.6	116.5	183	166.9	136.7	149	188.3	233.6	113.4	101	164	123.2	96.8	92.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g49848	Montipora_capitata_PredGene_g49848	0	FALSE	19	31	5	9	3	220	24.1	6.8	4.55	5	0	20.9	28.5	44.3	34.7	18.3	23	30.5	43.8	25.9	23.2	32.2	36.7	24.2	17.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g27551	Montipora_capitata_PredGene_g27551	0	FALSE	7.916	7	2	2	1	297	33.3	8.22	1.88	2	0	56.8	83.3	99.7	125	113.7	73.9	49.1	64.1	34.4	101.1	101.2	11.4	181.5	81.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g68181	Montipora_capitata_PredGene_g68181	0	FALSE	16.058	8	6	6	6	700	78.7	8.78	2.55	6	0	224.4	198.6	352.4	339.1	415.9	396.6	321.6	344.3	166.5	236.9	355	222.6	243.7	212.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g18690	Montipora_capitata_PredGene_g18690	0.002	FALSE	2.295	5	1	1	1	177	20	5.45	0	1	0	47.8	39.5	63.9	79.5	46.3	43.4	65.5	49.3	41.4	47.9	41.8	47.7	46.6	54.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g51644	Montipora_capitata_PredGene_g51644	0	FALSE	23.953	11	7	8	7	711	77.1	6.04	10.83	7	0	212	212.4	385.6	315.8	246.6	235	329.8	355.5	212.4	239.7	284.9	186.9	176.2	295.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g69804	Montipora_capitata_PredGene_g69804	0	FALSE	7.009	6	2	2	2	309	34.6	9.47	2.2	2	0	30.5	27.5	50.7	44.8	59	58.4	34.8	39.6	45	38.1	49	76.1	36.2	51.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g33571	Montipora_capitata_PredGene_g33571	0	FALSE	10.594	17	4	4	4	201	23.3	10.48	0	4	0	389.4	306.7	553.1	585.4	459.5	505.8	686.6	683.3	508.7	323.8	558.7	384.9	328.4	274.5	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_g3738	Montipora_capitata_PredGene_g3738	0.018	FALSE	1.448	2	1	1	1	549	63.3	8.25	2.23	1	0	41.8	45.2	67.7	75.8	69.6	57.4	61.8	65.2	42	53.9	67.9	49	46.4	54.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g32973	Montipora_capitata_PredGene_g32973	0	FALSE	26.946	15	8	8	8	583	65	6.86	6.73	8	0	70.9	67.1	132.5	97.6	86	95.2	119.2	113.7	81.9	62.4	68.4	58.5	69.6	66.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g37741	Montipora_capitata_PredGene_g37741	0	FALSE	6.4	6	4	4	4	807	90.8	5.59	5.68	4	0	92.6	77.6	128.9	152.5	123.2	119.7	86.9	99.9	117.1	90.4	92.9	113	97.5	87.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g24235	Montipora_capitata_PredGene_g24235	0.001	FALSE	3.54	3	1	1	1	494	55.9	9.06	0	1	0	17.7	9.3	19.2	23.5	32.7	26	21.4	18.1	14.6	12.1	15.4	16.8	23.3	11.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g43293	Montipora_capitata_PredGene_g43293	0	FALSE	11.219	12	3	3	3	396	45.9	8.06	5.17	3	0	23.9	16.4	27.8	38.7	20.4	20.2	15.2	17.5	23.7	20.3	12.4	24.3	24.9	22.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g33198	Montipora_capitata_PredGene_g33198	0	FALSE	11.346	5	3	3	3	951	109.2	7.33	2.05	3	0	59.7	54.6	83.6	107	88.2	88.7	106.1	86	57.2	49.4	92.1	98.1	56.5	68.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g10944	Montipora_capitata_PredGene_g10944	0	FALSE	10.182	3	3	3	3	1346	146.4	5.17	4.53	3	0	9.2	16.4	19.4	21.3	16.5	20.4	12.5	14.3	15.6	16	13.3	15.7	11.2	17.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g61089	Montipora_capitata_PredGene_g61089	0	FALSE	17.003	4	5	6	5	1230	147.1	8.87	7.31	5	0	238.5	206.5	380.9	356	336.9	307.6	263.9	287.7	296	192.3	257.1	248.7	274.6	192.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g22402	Montipora_capitata_PredGene_g22402	0	FALSE	11.216	4	4	4	4	812	93.9	8.62	2.31	4	0	116.4	96.5	185	167	156.8	172.6	145.2	140	158	85	116.2	131.2	106.6	97.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g35486	Montipora_capitata_PredGene_g35486	0	FALSE	8.271	4	2	2	2	308	34.3	8.41	0	2	0	49.8	48	64.5	102.1	86.4	61.1	91.5	84.4	63.6	70	126.4	19.3	130.3	81.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g996	Montipora_capitata_PredGene_g996	0	FALSE	11.137	16	5	5	5	297	34.2	7.2	2.49	5	0	223	198.3	352.3	346.2	261.3	258.1	250.3	268.7	121.4	210.4	202.3	711.1	166.5	271.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g48108	Montipora_capitata_PredGene_g48108	0	FALSE	40.763	21	9	10	9	542	61.4	6.58	11.08	9	0	223.9	228.7	369.6	383.1	244.2	259.7	354.6	348.9	159.7	212	251.8	244.7	207.8	206.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g71196	Montipora_capitata_PredGene_g71196	0	FALSE	16.234	3	4	4	4	1864	214.8	7.11	4.28	4	0	43	47.4	68.8	81.9	86.6	68.2	52.2	73.4	51.8	40.7	58.1	64.7	50.8	42.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g59527	Montipora_capitata_PredGene_g59527	0	FALSE	8.573	9	3	3	3	466	54	8.03	4.5	3	0	19.5	20.5	35.7	31.2	22.5	21.6	34.1	19.3	27.3	19.3	21.4	30.4	22.1	16.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g2311	Montipora_capitata_PredGene_g2311	0	FALSE	6.682	7	2	2	2	310	34.4	8.02	2.51	2	0	119.1	94.4	165.5	190.4	170.5	141.6	128.3	158.3	101.7	104.1	128.9	121.2	137.7	108.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g45803	Montipora_capitata_PredGene_g45803	0	FALSE	20.614	30	4	4	4	162	17.6	5.34	6.45	4	0	74.4	84.6	127.9	137.8	204.6	156.2	271.7	223.9	39.4	119.8	242.5	21.4	125.7	87.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA26801_R0	Montipora_capitata_PredGene_adi2mcaRNA26801_R0	0	FALSE	5.707	2	2	2	2	888	102.5	6.25	2.7	2	0	38.3	42	66.7	67.9	49.9	51.8	43.3	37.5	34.6	31	41.1	43.3	44	39.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g28281	Montipora_capitata_PredGene_g28281	0.001	FALSE	2.841	1	2	2	2	1930	211	4.82	0	2	0	14.7	18.7	27.7	28.2	35	25.8	24.1	27.4	20.8	20.8	22	28.4	17.6	16.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g65927	Montipora_capitata_PredGene_g65927	0	FALSE	27.477	13	7	9	4	675	74.8	5.39	11.46	7	0	6.9	4.6	10.1	9.1	10.1	17.4	24.6	23.5	215.5	4	53.7	3.5	8.6	8.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA15695_R0	Montipora_capitata_PredGene_adi2mcaRNA15695_R0	0	FALSE	23.34	13	7	8	7	592	68.1	5.36	4.84	7	0	634.5	548.6	956.8	1036	886.4	863.9	926	943.5	710.3	583.2	782	1058.2	749.2	601.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g44778	Montipora_capitata_PredGene_g44778	0	FALSE	4.798	1	1	1	1	1169	131.8	4.98	0	1	0	11.5	10.6	14.5	24	22.5	14	11.7	12.4	10.3	12.5	14.9	11.4	14.7	12.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g66930	Montipora_capitata_PredGene_g66930	0.006	FALSE	1.938	4	1	1	1	208	23.9	5.14	0	1	0	12.8	12.4	36.6	12.4	12.2	9.8	7.7	9	7.3	6.9	9.6	14.1	9.8	14	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g59988	Montipora_capitata_PredGene_g59988	0	FALSE	5.13	2	2	2	2	952	109.2	6	0	2	0	10.3	3.8	8.9	12.7	8.1	7.7	11.9	11.9	11.3	2.8	5.5	8.6	11.9	4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g41905	Montipora_capitata_PredGene_g41905	0	FALSE	63.621	4	17	17	17	4688	534.8	6.49	8.59	17	0	414.7	342	713.3	570.6	900.4	668.4	737.7	746.1	429.4	370	535.5	464.7	535.8	358.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g30051	Montipora_capitata_PredGene_g30051	0	FALSE	9.126	4	4	4	4	909	99.8	8.87	3.93	4	0	13.9	7.3	15	19.5	16	19.7	8	4	9.7	12	9.6	7.8	14	10.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA11090_R0	Montipora_capitata_PredGene_adi2mcaRNA11090_R0	0	FALSE	18.646	12	7	7	7	763	84.8	5.19	2.06	7	0	153	107.9	215.9	220.7	198.6	193.5	204.9	200.2	158.5	146.2	176.8	145.8	142.8	142	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g59331	Montipora_capitata_PredGene_g59331	0	FALSE	11.173	15	3	3	3	221	24.5	7.09	2.01	3	0	74.9	59.3	27	483.5	23.1	17.2	30.4	29	28.7	212.6	16.2	16.4	14	18.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g39679	Montipora_capitata_PredGene_g39679	0	FALSE	6.874	3	1	1	1	394	44.1	5.86	2.46	1	0	51.3	27.1	71	58	61.3	51.3	65.1	59.3	44.7	20.7	30.7	42.2	51.4	43.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g69407	Montipora_capitata_PredGene_g69407	0	FALSE	4.846	1	1	1	1	1940	213.9	7.39	0	1	0	4.7	4.4	9.5	6.5	7.8	12.5	4.4	10.9	10.8	8.3	6.5	7.2	9.8	4.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g54243	Montipora_capitata_PredGene_g54243	0	FALSE	7.103	8	2	2	2	332	38.9	7.24	0	2	0	84.1	104.1	166.1	156.9	136.3	138.1	173.6	164.6	95.9	100.4	147.6	154.8	101.1	99.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g34940	Montipora_capitata_PredGene_g34940	0	FALSE	9.952	9	2	3	2	301	31.9	9.88	4.3	2	0	79.9	132.1	105.3	298.7	484	76.3	24.9	27.9	367.3	346.6	90.8	85.1	343	79.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g37091	Montipora_capitata_PredGene_g37091	0	FALSE	14.843	11	4	6	4	355	37.8	7.43	10.7	4	0	27.5	12.7	30.6	34.1	24.9	24.5	40.6	35.7	28.8	20.8	34.6	29.9	37.3	20.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g29308	Montipora_capitata_PredGene_g29308	0	FALSE	26.201	17	5	5	1	554	60.6	8.22	6.16	5	0	23.2	21.6	35.9	42.1	42.8	30.3	28.4	29.3	5	27.1	33.1	26.4	55.4	22.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g48574	Montipora_capitata_PredGene_g48574	0	FALSE	14.141	4	3	3	3	1293	143.2	6.33	6.65	3	0	3.3	4.2	6.7	6.2	15.1	14.1	8.8	10.5	7.8		5.3	9.6	5.5	4.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g25275	Montipora_capitata_PredGene_g25275	0	FALSE	6.663	6	2	2	2	568	64.8	9.52	0	2	0	20.1	24.6	31.6	47.8	13.9	17.1	40.1	40.1	28.3	8.1	67.4	58.9	20.8	21.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g15264	Montipora_capitata_PredGene_g15264	0	FALSE	11.97	8	3	3	3	425	46.5	7.59	4.6	3	0	89.3	56.9	126.7	122.9	90.9	89	140.5	156.6	120.2	66	116.7	90.3	94.7	75.2	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_g60042	Montipora_capitata_PredGene_g60042	0.024	FALSE	1.319	4	1	1	1	388	45	7.74	0	1	0	26.8	33.2	47.2	57.7	37.8	35.9	39.6	60	82.7	40.9	65.1	54.9	38.3	41.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g8023	Montipora_capitata_PredGene_g8023	0	FALSE	12.294	7	3	3	3	465	52	5.69	2.15	3	0	160.8	162.8	334.4	240.8	157.8	198.4	234.4	218.2	111.8	158.4	139.9	200.5	172.7	148.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g36315	Montipora_capitata_PredGene_g36315	0	FALSE	12.229	10	3	3	3	389	43	6.64	0	3	0	18.4	16.2	35.5	26.2	25.1	26.1	32.9	32.9	23.5	17.4	24.3	23.3	21.7	23.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g53883	Montipora_capitata_PredGene_g53883	0	FALSE	6.089	4	3	3	3	540	61.4	5.78	4.1	3	0	7.4	5.2	13.9	8.7	11	10.8	10.1	11.6	3.7	3.7	9.6	10.5	9.8	7.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g31743	Montipora_capitata_PredGene_g31743	0	FALSE	15.696	8	6	6	6	785	89.4	8.05	4.52	6	0	33.8	34.7	60.8	60.3	40.5	47.2	66.5	69.7	50.3	33.1	49	47.9	40.3	34.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g54326	Montipora_capitata_PredGene_g54326	0	FALSE	5.466	2	1	1	1	775	89.1	6.55	2.04	1	0	20.1	10.1	26.8	23.9	23.1	21.7	22.6	32	20.4	10.2	15.7	21.4	15.1	9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA2223_R0	Montipora_capitata_PredGene_adi2mcaRNA2223_R0	0	FALSE	17.128	16	5	7	5	269	31	5.48	4.75	5	0	118.2	100.4	193.3	194.6	93	172.8	200.2	178.9	228.1	123.8	187.1	58	132	82.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g9343	Montipora_capitata_PredGene_g9343	0.001	FALSE	2.943	4	1	1	1	263	29.6	9.22	0	1	0	190.7	204.8	350.3	354.6	339.6	291.6	401.5	451.3	194.1	168.9	330.6	153.4	232	160.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g1536	Montipora_capitata_PredGene_g1536	0	FALSE	18.087	27	3	26	3	124	13.3	7.33	34.3	3	0	310.4	466.5	653.6	707.7	1036.8	1085.9	1570.8	1549.6	72.3	250.8	1072.7	317.1	909.1	503.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g7488	Montipora_capitata_PredGene_g7488	0	FALSE	4.922	4	2	2	2	509	58.1	7.44	1.96	2	0	11.6	6.7	16.3	15.3	16.6	18.5	18.3	15.3	25.1	15.2	27.5	28.2	9.4	16.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g3316	Montipora_capitata_PredGene_g3316	0	FALSE	13.45	17	4	5	4	246	28.4	10.64	5.97	4	0	246.2	214.1	411.7	411.3	251.1	392.1	467.7	527.9	348.4	241.3	342.9	183.6	252.2	199.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g19631	Montipora_capitata_PredGene_g19631	0	FALSE	19.236	7	3	4	1	748	81.6	7.25	11.67	3	0	18.9	7.1	17.1	25.4	13.4	15.3	16.9	26.9	7.6	7.4	10.6	18.8	10.7	9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g30302	Montipora_capitata_PredGene_g30302	0	FALSE	80.311	36	17	30	16	537	61.4	8.84	24.89	17	1	1018.8	1048.6	1999.2	1734.1	1221.4	1470.2	1618.1	1684.8	1263.6	1117.6	1257.8	1256.6	1267	1085.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g17982	Montipora_capitata_PredGene_g17982	0	FALSE	9.07	8	1	2	1	358	39.1	5.16	6.39	1	0	21.2	31.2	58.9	36.9	27.2	36.8	42.4	54.3	50.3	42.8	41.9	25.3	28.9	57.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA708_R0	Montipora_capitata_PredGene_adi2mcaRNA708_R0	0.001	FALSE	2.804	1	1	1	1	674	77.8	8.47	1.61	1	0	5.7	10.7	12.7	15.7	11.3	10.2	5.5	10	7.2	8.8	6.2	12.5	6.7	4.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g33896	Montipora_capitata_PredGene_g33896	0	FALSE	9.943	11	3	4	3	353	38	6.23	0	3	0	36.2	18.2	49.4	44.7	39.8	30.6	40.5	44.7	38.9	20.6	43	50.7	35.5	33.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g69630	Montipora_capitata_PredGene_g69630	0	FALSE	6.412	4	2	2	2	561	64	7.34	0	2	0	7.5	11.3	17.9	15.8	17	16.2	15.9	14	13.7	12.2	16.6	12.1	12.3	12.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g60207	Montipora_capitata_PredGene_g60207	0.002	FALSE	2.479	4	1	1	1	192	22.5	10.93	0	1	0	83.3	60.7	142.9	120.6	84.2	60.9	99.9	83	86.1	64	105.7	59.9	61.3	80	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g37100	Montipora_capitata_PredGene_g37100	0	FALSE	23.612	11	7	8	7	920	104	7.46	5.67	7	0	139.1	154	346.2	212.9	152.4	166.8	340.3	416.7	170.9	173	342.1	183	157.8	252.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g27229	Montipora_capitata_PredGene_g27229	0	FALSE	32.553	21	8	13	8	372	43.5	5.26	6.71	8	0	496.9	531.4	975.9	937.7	586.1	684.7	1971.4	1692.5	477.1	477.3	1695.9	1442.8	752	990.8	1	
